                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    303,                0.42318,                 0.2831,                0.79454,                0.92238,                 0.9511,                0.94266,                0.79276,                0.56608,                0.42027,                0.81627,             0.00026816,             0.00026816,             0.00026816
                    304,                0.39471,                0.26902,                0.78192,                0.92479,                0.94481,                0.94696,                0.80482,                0.55792,                0.42927,                0.82004,             0.00026684,             0.00026684,             0.00026684
                    305,                0.39512,                0.27438,                0.79514,                0.92629,                0.94092,                0.94658,                0.79137,                0.55952,                0.43161,                0.82026,             0.00026552,             0.00026552,             0.00026552
                    306,                0.40304,                0.28163,                0.78849,                0.92969,                0.94348,                0.94769,                0.79412,                0.55451,                0.41193,                0.81906,              0.0002642,              0.0002642,              0.0002642
                    307,                0.39535,                0.27492,                0.79667,                0.93729,                0.93687,                0.95121,                0.80463,                0.54043,                0.41406,                0.81803,             0.00026288,             0.00026288,             0.00026288
                    308,                0.39261,                0.26793,                0.78261,                0.94032,                0.93726,                0.94439,                0.80459,                0.55723,                0.42035,                 0.8188,             0.00026156,             0.00026156,             0.00026156
                    309,                0.40723,                0.27366,                0.78347,                0.92092,                0.95128,                0.94809,                0.80089,                0.54619,                0.42139,                0.81716,             0.00026024,             0.00026024,             0.00026024
                    310,                0.40932,                0.27681,                0.79119,                0.93369,                 0.9407,                0.95183,                 0.8116,                0.53887,                0.42191,                0.81935,             0.00025892,             0.00025892,             0.00025892
                    311,                0.41323,                0.27607,                0.79758,                0.92627,                0.94121,                0.95322,                 0.8002,                0.56373,                0.43839,                0.82262,              0.0002576,              0.0002576,              0.0002576
                    312,                0.42303,                0.28073,                0.79254,                0.93393,                0.93748,                0.95094,                0.79816,                0.55042,                0.43657,                0.82346,             0.00025627,             0.00025627,             0.00025627
                    313,                0.39993,                0.27165,                0.78796,                 0.9342,                0.93956,                0.94908,                0.80599,                 0.5398,                0.42886,                0.82403,             0.00025495,             0.00025495,             0.00025495
                    314,                0.38762,                0.26776,                 0.7869,                0.93474,                0.93838,                0.94804,                0.80351,                0.55529,                0.41802,                0.82519,             0.00025363,             0.00025363,             0.00025363
                    315,                0.39911,                 0.2665,                0.79647,                0.93958,                 0.9383,                0.94791,                0.80514,                0.53214,                 0.4181,                0.82082,             0.00025231,             0.00025231,             0.00025231
                    316,                0.39965,                0.26898,                0.78891,                0.94959,                0.94101,                0.95047,                0.80349,                0.54082,                0.40948,                0.82061,             0.00025099,             0.00025099,             0.00025099
                    317,                  0.388,                0.26767,                0.78271,                0.94552,                0.93949,                0.95321,                0.80344,                0.54986,                0.40127,                 0.8201,             0.00024967,             0.00024967,             0.00024967
                    318,                0.39002,                0.26152,                0.78377,                 0.9411,                0.94127,                0.95691,                0.80868,                0.54927,                0.40237,                0.82217,             0.00024835,             0.00024835,             0.00024835
                    319,                0.39303,                0.26291,                0.79144,                0.93935,                0.94022,                0.95616,                0.80502,                 0.5568,                0.41795,                0.82274,             0.00024703,             0.00024703,             0.00024703
                    320,                0.40884,                 0.2706,                0.79415,                0.93819,                0.94165,                0.95531,                0.80472,                0.57043,                0.42021,                0.82507,             0.00024571,             0.00024571,             0.00024571
                    321,                0.38656,                0.26612,                0.77708,                0.94466,                0.94865,                 0.9573,                0.80827,                0.55546,                0.39583,                0.82292,             0.00024439,             0.00024439,             0.00024439
                    322,                0.38722,                0.26445,                0.79679,                0.94349,                0.94153,                  0.955,                0.80907,                0.55492,                0.40933,                0.82563,             0.00024307,             0.00024307,             0.00024307
                    323,                0.39195,                0.26301,                0.79079,                0.94029,                0.93943,                0.94913,                0.80349,                0.54995,                0.41677,                0.82423,             0.00024175,             0.00024175,             0.00024175
                    324,                 0.3936,                0.26833,                0.78258,                  0.935,                0.94271,                0.94041,                0.79871,                 0.5517,                0.42403,                0.82111,             0.00024043,             0.00024043,             0.00024043
                    325,                0.37979,                0.26918,                0.79055,                0.93839,                0.94446,                0.94268,                0.79326,                0.54986,                0.42882,                0.82369,             0.00023911,             0.00023911,             0.00023911
                    326,                0.39102,                0.26963,                0.78551,                0.91919,                0.94411,                0.94297,                 0.7958,                0.53809,                0.43255,                0.82275,             0.00023779,             0.00023779,             0.00023779
                    327,                0.39783,                0.26892,                0.78609,                0.93939,                0.93231,                0.94714,                0.80388,                0.52298,                0.43074,                 0.8209,             0.00023646,             0.00023646,             0.00023646
                    328,                0.40748,                0.27899,                0.77852,                0.93928,                0.93572,                0.94772,                 0.7987,                0.55706,                0.43408,                0.82519,             0.00023514,             0.00023514,             0.00023514
                    329,                0.39758,                0.27212,                0.78756,                0.92869,                0.94122,                0.94713,                0.79611,                0.56233,                0.43717,                0.82466,             0.00023382,             0.00023382,             0.00023382
                    330,                0.37555,                0.25915,                0.79192,                0.92749,                0.94845,                0.94704,                0.80675,                0.54347,                0.42263,                 0.8221,              0.0002325,              0.0002325,              0.0002325
                    331,                0.37226,                0.26414,                0.78632,                 0.9282,                0.94436,                0.94628,                0.80027,                0.54919,                0.43357,                0.82406,             0.00023118,             0.00023118,             0.00023118
                    332,                0.38055,                0.26484,                0.78941,                0.93541,                 0.9346,                0.94883,                0.79693,                0.56865,                 0.4223,                0.82389,             0.00022986,             0.00022986,             0.00022986
                    333,                  0.395,                0.26343,                0.79003,                0.94526,                0.93377,                0.94249,                0.79999,                0.55643,                0.42638,                0.82253,             0.00022854,             0.00022854,             0.00022854
                    334,                0.38591,                0.26577,                0.78443,                0.93596,                 0.9326,                 0.9464,                 0.8004,                0.55061,                0.42134,                0.82386,             0.00022722,             0.00022722,             0.00022722
                    335,                0.37956,                0.25718,                0.78458,                0.93693,                0.93071,                0.95049,                0.79867,                0.55198,                0.41927,                0.82576,              0.0002259,              0.0002259,              0.0002259
                    336,                0.38503,                0.26443,                 0.7886,                 0.9372,                0.93021,                0.94404,                0.78942,                0.56009,                0.42094,                0.82683,             0.00022458,             0.00022458,             0.00022458
                    337,                0.37357,                0.25849,                0.77552,                 0.9386,                0.92679,                0.94466,                0.79134,                0.56443,                0.43328,                0.82543,             0.00022326,             0.00022326,             0.00022326
                    338,                0.39728,                0.26336,                0.79601,                0.91917,                0.94351,                 0.9459,                0.79361,                 0.5589,                0.42988,                 0.8235,             0.00022194,             0.00022194,             0.00022194
                    339,                0.37976,                0.26286,                0.79914,                0.92171,                0.95026,                0.94913,                0.80402,                0.55221,                0.40584,                0.82262,             0.00022062,             0.00022062,             0.00022062
                    340,                0.37937,                0.25713,                0.77899,                0.94065,                0.94022,                0.95156,                0.80656,                0.54553,                0.40062,                0.82289,              0.0002193,              0.0002193,              0.0002193
                    341,                0.38198,                  0.263,                0.79309,                0.94463,                0.93579,                 0.9506,                 0.8031,                0.54638,                0.40032,                0.82168,             0.00021798,             0.00021798,             0.00021798
                    342,                0.40238,                 0.2671,                0.79152,                0.94257,                0.93733,                0.95094,                0.80953,                0.55813,                0.40479,                0.82077,             0.00021665,             0.00021665,             0.00021665
                    343,                0.39248,                0.25894,                0.79805,                0.93681,                0.94018,                0.94597,                0.80215,                0.55797,                0.41143,                0.82086,             0.00021533,             0.00021533,             0.00021533
                    344,                 0.3984,                0.26315,                 0.7881,                0.93701,                0.93863,                0.95045,                0.80953,                0.54443,                 0.4129,                 0.8205,             0.00021401,             0.00021401,             0.00021401
                    345,                0.37516,                0.25661,                  0.785,                0.93545,                0.94283,                0.94567,                0.80385,                 0.5506,                0.41241,                0.82159,             0.00021269,             0.00021269,             0.00021269
                    346,                0.36633,                0.25535,                 0.7891,                0.91675,                0.95303,                0.94561,                0.79759,                 0.5577,                0.41062,                0.82397,             0.00021137,             0.00021137,             0.00021137
                    347,                0.38118,                0.25803,                0.79309,                0.92753,                0.95029,                0.95107,                0.81219,                0.54407,                0.40475,                0.82317,             0.00021005,             0.00021005,             0.00021005
                    348,                 0.3746,                0.25628,                0.79285,                0.93944,                0.94292,                0.95117,                0.80535,                 0.5589,                 0.4117,                 0.8239,             0.00020873,             0.00020873,             0.00020873
                    349,                0.36999,                0.25255,                0.78287,                0.93937,                0.93556,                0.94963,                0.80452,                0.54372,                0.41212,                0.82481,             0.00020741,             0.00020741,             0.00020741
                    350,                 0.3738,                0.25973,                0.78754,                0.94083,                0.94637,                0.94771,                0.80001,                0.55314,                0.41474,                0.82472,             0.00020609,             0.00020609,             0.00020609
                    351,                0.37924,                0.25971,                0.79235,                0.93568,                0.94579,                0.94754,                0.80204,                0.54068,                0.40835,                0.82273,             0.00020477,             0.00020477,             0.00020477
                    352,                0.37819,                0.25848,                0.78545,                0.93583,                0.94475,                0.95038,                0.79973,                 0.5536,                0.40375,                0.82403,             0.00020345,             0.00020345,             0.00020345
                    353,                0.35198,                0.24267,                0.78202,                0.92471,                 0.9426,                0.95017,                 0.8067,                0.56488,                0.41594,                0.82467,             0.00020213,             0.00020213,             0.00020213
                    354,                0.38264,                  0.257,                0.79562,                0.93133,                0.94334,                0.94925,                0.80527,                0.54528,                0.41058,                0.82464,             0.00020081,             0.00020081,             0.00020081
                    355,                0.37869,                0.25998,                0.78015,                0.94505,                0.93539,                0.95065,                0.81305,                0.54608,                0.40093,                0.82395,             0.00019949,             0.00019949,             0.00019949
                    356,                0.37994,                0.25539,                0.78493,                0.93891,                0.94452,                 0.9533,                0.80604,                0.55766,                0.40139,                  0.826,             0.00019817,             0.00019817,             0.00019817
                    357,                0.38185,                0.25884,                0.79512,                0.94244,                0.94488,                0.95146,                0.81181,                 0.5549,                0.39825,                0.82715,             0.00019685,             0.00019685,             0.00019685
                    358,                0.36674,                0.25263,                0.79078,                0.94207,                0.94326,                0.94802,                0.81411,                 0.5327,                0.39022,                0.82373,             0.00019552,             0.00019552,             0.00019552
                    359,                0.35984,                0.24574,                0.78588,                0.94056,                0.94559,                0.94997,                0.81375,                0.54274,                0.39845,                0.82502,              0.0001942,              0.0001942,              0.0001942
                    360,                  0.371,                0.26341,                0.79586,                0.94458,                0.94441,                0.95149,                0.80721,                0.56117,                0.39776,                0.82779,             0.00019288,             0.00019288,             0.00019288
                    361,                0.37589,                0.26291,                0.78652,                0.94377,                0.94808,                0.95244,                0.80242,                0.55801,                0.38765,                0.82665,             0.00019156,             0.00019156,             0.00019156
                    362,                0.37482,                0.26021,                0.78054,                0.94217,                0.94961,                0.95413,                0.80615,                  0.562,                 0.3883,                0.82437,             0.00019024,             0.00019024,             0.00019024
                    363,                0.37184,                0.25001,                 0.7802,                0.94269,                0.94314,                0.95381,                0.80516,                0.56096,                0.39267,                0.82212,             0.00018892,             0.00018892,             0.00018892
                    364,                0.35906,                 0.2422,                0.79209,                0.94003,                0.94178,                0.95303,                0.80761,                0.54559,                0.40333,                 0.8201,              0.0001876,              0.0001876,              0.0001876
                    365,                0.36762,                0.25122,                0.78465,                0.94154,                  0.927,                0.94616,                0.80855,                0.54297,                 0.4077,                0.82063,             0.00018628,             0.00018628,             0.00018628
                    366,                0.36628,                0.24588,                0.78817,                0.94826,                0.93494,                0.95587,                0.81172,                0.53762,                 0.3924,                0.81973,             0.00018496,             0.00018496,             0.00018496
                    367,                0.36468,                0.25123,                0.78264,                0.94393,                0.94424,                0.95237,                0.81281,                0.53918,                0.38036,                0.82023,             0.00018364,             0.00018364,             0.00018364
                    368,                0.35697,                0.24827,                0.78836,                 0.9405,                0.93368,                 0.9474,                0.80643,                0.53798,                0.38817,                0.82047,             0.00018232,             0.00018232,             0.00018232
                    369,                 0.3637,                0.25112,                0.78664,                0.94373,                0.93306,                0.94919,                0.80551,                0.54618,                0.38798,                0.82486,               0.000181,               0.000181,               0.000181
                    370,                0.36857,                0.25154,                0.78587,                  0.941,                0.92959,                0.95366,                0.81455,                0.54188,                0.39047,                0.82367,             0.00017968,             0.00017968,             0.00017968
                    371,                0.36124,                0.24706,                0.78028,                 0.9337,                0.93061,                0.95292,                0.81178,                0.55043,                0.39503,                 0.8226,             0.00017836,             0.00017836,             0.00017836
                    372,                0.35083,                0.24118,                0.78119,                0.92695,                0.93155,                0.94843,                0.81211,                0.54567,                 0.4036,                0.82223,             0.00017704,             0.00017704,             0.00017704
                    373,                 0.3408,                0.23471,                0.77536,                0.92142,                0.92404,                0.94374,                0.80913,                0.54351,                0.41218,                0.82168,             0.00017571,             0.00017571,             0.00017571
                    374,                0.34788,                0.24052,                0.78424,                0.93591,                0.91872,                0.93881,                 0.7961,                0.54502,                0.42634,                0.82272,             0.00017439,             0.00017439,             0.00017439
