                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    317,                0.30244,                 0.2397,                0.77292,                0.96288,                0.93333,                0.95334,                0.86255,                0.45846,                 0.4438,                0.78672,             0.00062399,             0.00062399,             0.00062399
                    318,                0.31856,                0.24727,                0.77787,                0.96522,                0.93333,                0.95387,                0.86577,                0.47136,                 0.4654,                0.78874,             0.00062069,             0.00062069,             0.00062069
                    319,                0.33995,                0.27829,                0.78996,                0.96541,                0.93333,                0.95784,                0.86293,                0.47939,                0.45265,                0.78844,             0.00061739,             0.00061739,             0.00061739
                    320,                0.29763,                0.25061,                0.78277,                0.96242,                0.93333,                0.95828,                0.86894,                0.44114,                0.43268,                0.78563,             0.00061409,             0.00061409,             0.00061409
                    321,                 0.3078,                0.24215,                0.78538,                0.96111,                0.93333,                0.95758,                0.86562,                0.43461,                0.43414,                0.78576,             0.00061079,             0.00061079,             0.00061079
                    322,                0.32912,                0.26578,                0.79491,                0.96012,                0.93333,                0.94518,                0.85362,                0.46745,                0.44379,                0.78932,             0.00060749,             0.00060749,             0.00060749
                    323,                0.31466,                0.25144,                0.77131,                0.95898,                0.93333,                0.94178,                0.84429,                0.45908,                0.44059,                 0.7889,             0.00060419,             0.00060419,             0.00060419
                    324,                0.31003,                0.25602,                0.80583,                0.95823,                0.93333,                 0.9544,                0.85112,                0.43432,                0.39516,                0.78668,             0.00060089,             0.00060089,             0.00060089
                    325,                0.30599,                0.24542,                0.76905,                0.96628,                0.94076,                0.96167,                0.86478,                0.43476,                0.37443,                0.78604,             0.00059759,             0.00059759,             0.00059759
                    326,                 0.3319,                0.25236,                0.78196,                0.94572,                0.96435,                0.96318,                0.85651,                0.44546,                0.36519,                0.78625,             0.00059429,             0.00059429,             0.00059429
                    327,                0.32917,                0.25937,                0.79294,                0.94742,                0.96426,                0.96475,                0.87649,                0.43619,                0.36456,                0.78486,             0.00059098,             0.00059098,             0.00059098
                    328,                0.30583,                0.24191,                0.77157,                0.94912,                0.96419,                0.96646,                0.87469,                0.45408,                0.37048,                0.78663,             0.00058768,             0.00058768,             0.00058768
                    329,                0.32051,                0.26272,                0.78962,                0.94754,                 0.9643,                0.96388,                0.86681,                0.46095,                0.36923,                0.78566,             0.00058438,             0.00058438,             0.00058438
                    330,                0.31144,                0.25954,                0.78527,                0.96649,                0.94417,                0.97344,                0.88304,                0.45932,                0.35449,                0.78592,             0.00058108,             0.00058108,             0.00058108
                    331,                0.32528,                0.25134,                0.77676,                 0.9665,                0.94465,                0.96351,                 0.8666,                 0.4548,                0.35874,                 0.7857,             0.00057778,             0.00057778,             0.00057778
                    332,                0.34445,                0.26051,                0.77948,                0.96635,                0.94706,                0.96285,                0.84704,                0.49949,                0.39607,                0.78744,             0.00057448,             0.00057448,             0.00057448
                    333,                0.32061,                0.25203,                0.78924,                0.96633,                0.94889,                0.96285,                0.84457,                0.50621,                0.40123,                0.78715,             0.00057118,             0.00057118,             0.00057118
                    334,                0.32299,                0.24725,                0.80921,                0.96705,                0.95422,                0.96536,                0.84286,                0.48512,                0.40946,                0.78581,             0.00056788,             0.00056788,             0.00056788
                    335,                0.30956,                0.25673,                0.77061,                0.96722,                0.95553,                0.96399,                0.84585,                0.47992,                0.40106,                0.78502,             0.00056458,             0.00056458,             0.00056458
                    336,                 0.3415,                0.27122,                0.80565,                0.96688,                0.95482,                 0.9661,                0.84678,                0.51337,                0.42715,                0.78871,             0.00056128,             0.00056128,             0.00056128
                    337,                 0.3383,                0.26458,                0.80088,                0.96664,                0.95255,                0.96586,                0.83213,                0.52382,                0.41807,                0.78786,             0.00055798,             0.00055798,             0.00055798
                    338,                0.32551,                0.25542,                0.79295,                0.95408,                0.93244,                0.96456,                  0.847,                0.49384,                0.39041,                0.78542,             0.00055468,             0.00055468,             0.00055468
                    339,                0.32511,                0.25508,                0.76711,                0.96639,                0.94874,                0.96426,                0.84705,                  0.472,                0.37837,                0.78422,             0.00055138,             0.00055138,             0.00055138
                    340,                0.32464,                0.26749,                0.79039,                0.95359,                0.96418,                0.97094,                 0.8328,                0.49972,                0.37157,                0.78746,             0.00054808,             0.00054808,             0.00054808
                    341,                0.31124,                0.24154,                0.76519,                0.95309,                0.96422,                0.96946,                0.82531,                0.51928,                 0.3751,                   0.79,             0.00054478,             0.00054478,             0.00054478
                    342,                0.31049,                0.25344,                0.77452,                0.95265,                0.96432,                0.96566,                0.82243,                0.50492,                0.37851,                 0.7909,             0.00054147,             0.00054147,             0.00054147
                    343,                 0.3076,                0.25137,                0.77475,                0.95367,                0.96419,                0.96515,                0.83504,                0.48659,                0.37985,                0.79006,             0.00053817,             0.00053817,             0.00053817
                    344,                0.32872,                0.26638,                0.78078,                0.95319,                0.96418,                0.96872,                 0.8668,                0.46594,                0.36102,                0.79006,             0.00053487,             0.00053487,             0.00053487
                    345,                0.31578,                0.25092,                0.78419,                0.95164,                0.96424,                0.97051,                0.86395,                0.47523,                0.37521,                0.79156,             0.00053157,             0.00053157,             0.00053157
                    346,                0.29144,                0.24526,                 0.7773,                 0.9498,                0.96433,                0.97418,                 0.8646,                0.46916,                 0.3827,                0.79062,             0.00052827,             0.00052827,             0.00052827
                    347,                0.30009,                 0.2571,                0.78673,                0.94948,                0.96435,                0.96569,                0.85987,                0.45985,                0.38052,                0.78851,             0.00052497,             0.00052497,             0.00052497
                    348,                0.31834,                0.25512,                 0.7801,                0.94802,                0.96443,                0.96504,                0.85694,                0.48066,                0.39337,                0.79032,             0.00052167,             0.00052167,             0.00052167
                    349,                0.31955,                0.24537,                0.79365,                0.94711,                0.96445,                0.96692,                0.86247,                0.46963,                0.39557,                0.78862,             0.00051837,             0.00051837,             0.00051837
                    350,                0.29467,                0.24019,                0.77999,                0.94713,                 0.9645,                0.97542,                0.87663,                 0.4485,                0.37237,                0.78749,             0.00051507,             0.00051507,             0.00051507
                    351,                0.30982,                0.24227,                0.79333,                0.94827,                0.96445,                0.96723,                0.86237,                0.45727,                 0.3705,                0.78642,             0.00051177,             0.00051177,             0.00051177
                    352,                0.31127,                0.24334,                0.77543,                0.94992,                0.96443,                0.96692,                0.86958,                0.45541,                0.36111,                0.78583,             0.00050847,             0.00050847,             0.00050847
                    353,                0.31127,                0.24227,                0.79456,                0.95077,                 0.9644,                0.96536,                0.86529,                0.44198,                0.35385,                0.78599,             0.00050517,             0.00050517,             0.00050517
                    354,                0.29688,                0.24797,                0.77456,                0.95581,                0.96453,                0.97542,                0.87138,                  0.456,                0.35854,                0.78713,             0.00050187,             0.00050187,             0.00050187
                    355,                0.30462,                0.24856,                0.79203,                 0.9569,                0.96477,                0.97482,                0.87856,                0.44956,                0.35371,                0.78645,             0.00049857,             0.00049857,             0.00049857
                    356,                0.30748,                0.23874,                0.78618,                0.95754,                0.96502,                0.96536,                 0.8664,                0.45977,                0.35133,                 0.7873,             0.00049527,             0.00049527,             0.00049527
                    357,                0.30777,                0.24276,                0.78424,                0.95889,                0.96547,                0.96475,                0.86361,                0.44879,                0.34314,                 0.7879,             0.00049197,             0.00049197,             0.00049197
                    358,                0.29899,                0.24114,                0.77929,                0.96169,                0.96667,                0.96504,                0.88137,                0.43043,                0.33574,                0.78714,             0.00048866,             0.00048866,             0.00048866
                    359,                 0.3335,                0.25424,                0.77986,                0.96177,                0.96667,                0.96536,                0.89156,                0.42946,                0.33253,                0.78677,             0.00048536,             0.00048536,             0.00048536
                    360,                0.31251,                0.25101,                0.78168,                0.95918,                0.96545,                0.96692,                0.87125,                0.44748,                0.33464,                0.78755,             0.00048206,             0.00048206,             0.00048206
                    361,                0.31171,                0.23886,                0.78411,                0.95904,                0.96539,                0.96692,                0.86007,                0.45581,                0.33972,                0.78819,             0.00047876,             0.00047876,             0.00047876
                    362,                0.28553,                 0.2317,                0.78105,                0.96051,                0.96577,                0.96536,                0.86427,                0.44105,                0.33038,                0.78539,             0.00047546,             0.00047546,             0.00047546
                    363,                0.28052,                0.22391,                0.76443,                0.96163,                0.96613,                0.96536,                 0.8764,                0.42853,                0.33393,                0.78546,             0.00047216,             0.00047216,             0.00047216
                    364,                0.29723,                0.23361,                0.78507,                0.96367,                0.96664,                 0.9669,                0.87165,                0.45084,                0.33712,                0.78608,             0.00046886,             0.00046886,             0.00046886
                    365,                0.27162,                0.23137,                0.77952,                0.96405,                0.96621,                0.97644,                0.88098,                0.44805,                0.34062,                 0.7869,             0.00046556,             0.00046556,             0.00046556
                    366,                0.27162,                0.22442,                 0.7703,                0.96634,                0.96559,                0.97937,                0.88887,                0.41752,                0.34368,                0.78552,             0.00046226,             0.00046226,             0.00046226
                    367,                0.31104,                0.24032,                0.77192,                0.96657,                0.96667,                0.97719,                0.88822,                0.41542,                0.34515,                0.78498,             0.00045896,             0.00045896,             0.00045896
                    368,                0.28568,                0.23984,                0.76607,                0.96672,                0.96614,                0.97344,                0.87481,                0.44839,                0.35196,                0.78819,             0.00045566,             0.00045566,             0.00045566
                    369,                 0.2978,                0.24419,                  0.779,                0.96479,                0.96463,                0.96388,                0.86686,                0.45709,                0.35657,                0.78971,             0.00045236,             0.00045236,             0.00045236
                    370,                0.29247,                0.23145,                0.79425,                0.95809,                0.96432,                0.96606,                0.88568,                0.44928,                0.35827,                0.78812,             0.00044906,             0.00044906,             0.00044906
                    371,                0.28087,                0.22719,                0.77765,                0.95532,                0.96442,                0.96606,                 0.8875,                0.44214,                0.35284,                0.78743,             0.00044576,             0.00044576,             0.00044576
                    372,                0.27969,                0.22932,                0.76969,                0.95421,                0.96449,                0.96569,                0.88467,                   0.44,                0.35931,                 0.7881,             0.00044246,             0.00044246,             0.00044246
                    373,                 0.2967,                0.24016,                0.77643,                0.95374,                0.96455,                0.97013,                0.88475,                0.43907,                0.35382,                0.78695,             0.00043915,             0.00043915,             0.00043915
                    374,                0.28923,                0.24005,                0.80224,                0.95476,                0.96463,                0.96942,                0.88124,                0.45233,                0.35766,                0.78912,             0.00043585,             0.00043585,             0.00043585
                    375,                0.30546,                 0.2405,                0.80321,                0.95567,                0.96469,                0.96976,                0.87906,                0.46273,                0.35984,                0.78966,             0.00043255,             0.00043255,             0.00043255
                    376,                0.28615,                 0.2305,                0.76663,                0.95712,                0.96503,                0.96942,                 0.8922,                0.46069,                0.34984,                0.78763,             0.00042925,             0.00042925,             0.00042925
                    377,                0.28237,                0.23452,                0.76988,                0.95587,                0.96487,                0.96942,                0.88415,                0.46441,                0.35638,                0.78618,             0.00042595,             0.00042595,             0.00042595
                    378,                0.27746,                 0.2287,                0.76882,                0.95051,                0.96457,                0.96794,                0.87553,                0.49154,                0.36482,                0.78599,             0.00042265,             0.00042265,             0.00042265
                    379,                0.28097,                0.23151,                0.75901,                0.94917,                0.96455,                 0.9679,                0.86528,                0.48599,                0.35848,                0.78698,             0.00041935,             0.00041935,             0.00041935
                    380,                0.26428,                 0.2225,                0.76829,                0.94809,                0.96454,                 0.9679,                0.86054,                0.46025,                0.35722,                0.78614,             0.00041605,             0.00041605,             0.00041605
                    381,                0.29152,                0.22778,                0.77968,                0.94921,                0.96455,                0.96738,                 0.8751,                0.44618,                0.36861,                0.78595,             0.00041275,             0.00041275,             0.00041275
                    382,                0.27884,                0.22299,                0.77294,                0.95032,                0.96465,                0.96848,                0.86887,                0.46304,                0.35798,                0.78931,             0.00040945,             0.00040945,             0.00040945
                    383,                0.27478,                0.23088,                0.76756,                0.95135,                0.96467,                 0.9679,                0.87282,                0.46555,                0.34865,                0.78788,             0.00040615,             0.00040615,             0.00040615
                    384,                0.26102,                0.22104,                0.76529,                0.95333,                0.96489,                0.96738,                0.86583,                0.46249,                0.34533,                0.78589,             0.00040285,             0.00040285,             0.00040285
                    385,                0.27116,                0.22001,                0.76922,                0.95391,                0.96494,                 0.9679,                0.87235,                0.45705,                0.33816,                0.78417,             0.00039955,             0.00039955,             0.00039955
                    386,                0.29403,                0.22939,                0.77174,                0.95683,                0.96541,                0.97036,                0.86945,                0.45316,                0.35053,                0.78285,             0.00039625,             0.00039625,             0.00039625
                    387,                0.27314,                0.22791,                 0.7827,                0.95851,                0.96588,                  0.971,                0.87278,                 0.4496,                0.34312,                0.78342,             0.00039295,             0.00039295,             0.00039295
                    388,                0.27435,                0.23501,                0.77117,                0.95889,                0.96594,                  0.971,                0.88108,                 0.4599,                0.35438,                0.78367,             0.00038964,             0.00038964,             0.00038964
                    389,                0.28376,                0.21952,                0.78767,                0.95795,                0.96561,                  0.971,                0.86955,                0.45766,                0.34904,                 0.7819,             0.00038634,             0.00038634,             0.00038634
                    390,                0.28834,                 0.2355,                0.77996,                0.95584,                0.96502,                0.97036,                0.87219,                0.43236,                0.34017,                0.77854,             0.00038304,             0.00038304,             0.00038304
                    391,                0.29473,                0.23736,                0.78058,                0.95354,                0.96477,                0.97254,                0.88874,                0.42403,                0.33754,                0.77743,             0.00037974,             0.00037974,             0.00037974
                    392,                0.25978,                0.21501,                0.77443,                0.94911,                0.96455,                0.97537,                0.87964,                0.44881,                0.35394,                 0.7795,             0.00037644,             0.00037644,             0.00037644
                    393,                0.27976,                0.22556,                0.78967,                0.94736,                0.96459,                 0.9761,                0.88737,                0.45599,                0.35485,                0.78105,             0.00037314,             0.00037314,             0.00037314
                    394,                   0.29,                0.23167,                0.79392,                0.94526,                0.96463,                0.97691,                0.89679,                0.42626,                 0.3471,                0.78144,             0.00036984,             0.00036984,             0.00036984
                    395,                0.28495,                0.23374,                0.77557,                0.94523,                0.96466,                0.97691,                0.89679,                0.41679,                0.35421,                0.78181,             0.00036654,             0.00036654,             0.00036654
                    396,                0.28399,                0.22383,                0.77853,                0.94561,                0.96465,                0.97691,                0.89173,                0.43715,                0.36874,                0.78501,             0.00036324,             0.00036324,             0.00036324
                    397,                 0.2573,                0.21523,                 0.7752,                0.94643,                0.96464,                0.97782,                 0.8889,                0.45369,                0.36846,                0.78512,             0.00035994,             0.00035994,             0.00035994
                    398,                0.26761,                0.21912,                0.76743,                 0.9472,                0.96464,                0.97473,                0.88082,                0.46303,                0.35982,                0.78544,             0.00035664,             0.00035664,             0.00035664
                    399,                 0.2915,                0.22914,                0.78674,                0.94706,                0.96466,                0.97415,                0.88442,                 0.4504,                0.35034,                0.78493,             0.00035334,             0.00035334,             0.00035334
                    400,                0.26097,                0.21687,                0.76735,                0.94587,                0.96467,                0.97602,                0.88347,                0.45881,                0.34563,                0.78498,             0.00035004,             0.00035004,             0.00035004
                    401,                0.29033,                0.23221,                0.77435,                0.94519,                0.96465,                 0.9755,                0.87374,                0.48344,                0.35691,                 0.7866,             0.00034674,             0.00034674,             0.00034674
                    402,                0.28992,                0.22627,                0.78491,                0.94494,                0.96464,                0.97315,                0.86212,                0.51424,                0.36922,                0.78872,             0.00034344,             0.00034344,             0.00034344
                    403,                0.27546,                0.22807,                0.77352,                0.94534,                0.96463,                0.97271,                0.87073,                0.48235,                0.36881,                0.78671,             0.00034013,             0.00034013,             0.00034013
                    404,                0.28695,                0.23095,                0.76703,                0.94682,                0.96463,                0.96942,                0.87334,                0.45535,                0.35774,                 0.7861,             0.00033683,             0.00033683,             0.00033683
                    405,                0.28901,                0.22233,                 0.7941,                0.94785,                0.96464,                0.97013,                 0.8704,                0.46114,                0.35295,                0.78574,             0.00033353,             0.00033353,             0.00033353
                    406,                0.28292,                0.22993,                0.78836,                0.94983,                0.96465,                0.96877,                0.87702,                0.47489,                 0.3492,                0.78677,             0.00033023,             0.00033023,             0.00033023
                    407,                0.25959,                  0.219,                 0.7869,                0.95018,                0.96464,                0.96877,                0.87658,                0.48343,                0.35043,                0.78652,             0.00032693,             0.00032693,             0.00032693
                    408,                0.29844,                0.22766,                0.78363,                0.95053,                0.96464,                0.96925,                0.87242,                0.46878,                0.35046,                0.78504,             0.00032363,             0.00032363,             0.00032363
                    409,                0.26457,                 0.2237,                0.75723,                0.95061,                0.96462,                0.96877,                0.88103,                0.45585,                0.34788,                0.78381,             0.00032033,             0.00032033,             0.00032033
                    410,                0.26015,                0.22104,                0.77073,                0.95154,                0.96465,                0.97052,                0.88418,                0.44946,                0.35811,                0.78199,             0.00031703,             0.00031703,             0.00031703
                    411,                0.26973,                0.22569,                0.77596,                0.95109,                0.96466,                0.97013,                0.87273,                0.45158,                0.36601,                0.78097,             0.00031373,             0.00031373,             0.00031373
                    412,                0.26952,                0.22497,                0.78867,                0.94879,                0.96458,                0.97096,                0.87653,                0.44887,                  0.369,                0.78073,             0.00031043,             0.00031043,             0.00031043
                    413,                0.26035,                0.20816,                0.78412,                0.94764,                 0.9646,                0.97096,                0.87765,                0.44595,                0.36228,                0.78009,             0.00030713,             0.00030713,             0.00030713
                    414,                0.29008,                0.21847,                0.79724,                0.94554,                0.96467,                0.97013,                0.88289,                0.42379,                0.36392,                0.77956,             0.00030383,             0.00030383,             0.00030383
                    415,                0.25741,                0.21038,                0.77179,                0.94498,                0.96467,                0.97271,                0.88807,                0.42727,                0.36971,                0.78054,             0.00030053,             0.00030053,             0.00030053
                    416,                0.24693,                0.20889,                0.79001,                 0.9446,                0.96468,                0.97315,                0.87026,                 0.4427,                0.37002,                0.78329,             0.00029723,             0.00029723,             0.00029723
                    417,                0.27157,                0.21786,                0.77331,                0.94478,                 0.9647,                0.97363,                0.87756,                0.44337,                0.37541,                0.78433,             0.00029393,             0.00029393,             0.00029393
                    418,                0.26083,                0.20856,                0.77152,                0.94523,                0.96467,                0.97415,                0.87794,                0.43295,                0.36014,                0.78459,             0.00029062,             0.00029062,             0.00029062
                    419,                0.25965,                0.21238,                0.77763,                0.94449,                0.96465,                0.97415,                0.87897,                0.44273,                0.36553,                0.78413,             0.00028732,             0.00028732,             0.00028732
                    420,                0.25617,                0.20505,                 0.7654,                 0.9435,                0.96459,                0.97473,                0.87877,                0.45198,                0.35979,                 0.7847,             0.00028402,             0.00028402,             0.00028402
                    421,                0.25383,                0.21146,                0.78759,                0.94336,                0.96455,                0.97415,                0.87763,                0.44158,                0.35446,                0.78293,             0.00028072,             0.00028072,             0.00028072
                    422,                0.25499,                0.21381,                 0.7514,                0.94386,                0.96452,                0.97096,                0.88235,                0.42811,                0.35172,                0.78217,             0.00027742,             0.00027742,             0.00027742
                    423,                 0.2725,                 0.2159,                0.79433,                0.94481,                0.96456,                0.97315,                0.88648,                0.44254,                0.35332,                0.78197,             0.00027412,             0.00027412,             0.00027412
                    424,                0.26171,                0.20934,                0.78218,                0.94673,                0.96455,                0.97231,                0.86718,                0.47104,                0.35436,                0.78293,             0.00027082,             0.00027082,             0.00027082
                    425,                0.27219,                0.22496,                0.79158,                0.94752,                0.96455,                0.97231,                0.86756,                0.47097,                0.35965,                0.78307,             0.00026752,             0.00026752,             0.00026752
                    426,                0.25898,                0.20747,                0.76624,                0.94795,                 0.9646,                0.97271,                0.87186,                0.45112,                0.34938,                 0.7814,             0.00026422,             0.00026422,             0.00026422
                    427,                0.27159,                0.22393,                0.78449,                0.94812,                0.96458,                0.97231,                 0.8715,                0.45154,                 0.3467,                0.78151,             0.00026092,             0.00026092,             0.00026092
                    428,                0.25768,                0.21373,                0.76757,                0.94789,                0.96459,                0.97231,                 0.8657,                0.46546,                0.33764,                0.78346,             0.00025762,             0.00025762,             0.00025762
                    429,                0.27762,                0.21499,                0.79056,                0.94769,                0.96456,                0.97195,                0.85668,                0.47382,                  0.342,                0.78417,             0.00025432,             0.00025432,             0.00025432
                    430,                0.26808,                0.21586,                0.78338,                0.94725,                0.96456,                0.97315,                0.85113,                 0.4775,                0.34857,                0.78373,             0.00025102,             0.00025102,             0.00025102
                    431,                0.28922,                0.22735,                0.76441,                0.94743,                0.96454,                0.97315,                0.85973,                0.46163,                0.35948,                 0.7831,             0.00024772,             0.00024772,             0.00024772
                    432,                0.27973,                0.21291,                0.77896,                0.94781,                0.96459,                0.97315,                0.86846,                0.44328,                0.35405,                0.78199,             0.00024442,             0.00024442,             0.00024442
                    433,                0.26862,                0.21375,                0.78608,                0.94784,                0.96459,                0.97271,                0.86478,                0.44978,                0.35566,                0.78342,             0.00024111,             0.00024111,             0.00024111
                    434,                0.24393,                 0.1973,                0.78908,                0.94714,                0.96462,                0.97415,                0.85885,                0.46099,                0.35658,                  0.784,             0.00023781,             0.00023781,             0.00023781
                    435,                0.25763,                0.20417,                0.78979,                 0.9466,                0.96465,                0.97415,                0.87006,                0.44756,                0.34553,                0.78284,             0.00023451,             0.00023451,             0.00023451
                    436,                0.25772,                0.21731,                0.77868,                0.94572,                 0.9647,                0.97415,                0.88401,                0.42257,                0.34138,                0.78122,             0.00023121,             0.00023121,             0.00023121
                    437,                0.25773,                0.21055,                 0.7662,                0.94545,                0.96468,                0.97415,                0.88526,                0.42863,                 0.3451,                0.78202,             0.00022791,             0.00022791,             0.00022791
                    438,                0.24582,                0.20289,                0.77769,                0.94531,                 0.9647,                0.97537,                0.88183,                0.45562,                0.34387,                0.78522,             0.00022461,             0.00022461,             0.00022461
                    439,                0.26597,                0.21188,                0.79675,                 0.9452,                0.96468,                0.97537,                0.86803,                0.46759,                0.34387,                0.78641,             0.00022131,             0.00022131,             0.00022131
                    440,                0.27958,                0.22521,                 0.7774,                0.94478,                0.96468,                0.97144,                0.86513,                0.46825,                0.34688,                0.78758,             0.00021801,             0.00021801,             0.00021801
                    441,                0.27582,                 0.2281,                0.79829,                0.94493,                0.96467,                0.97363,                0.86661,                0.45435,                0.34251,                0.78659,             0.00021471,             0.00021471,             0.00021471
                    442,                0.25987,                0.21266,                0.78689,                0.94541,                0.96465,                0.97315,                0.86692,                0.44666,                 0.3376,                0.78637,             0.00021141,             0.00021141,             0.00021141
                    443,                0.24344,                0.20867,                0.79048,                0.94529,                0.96464,                0.97271,                0.87379,                0.44791,                0.34385,                0.78681,             0.00020811,             0.00020811,             0.00020811
                    444,                0.24447,                 0.2071,                0.76893,                0.94529,                0.96465,                0.97096,                0.86127,                0.46766,                0.33816,                0.78614,             0.00020481,             0.00020481,             0.00020481
                    445,                  0.265,                0.20166,                0.76609,                 0.9454,                0.96462,                0.96877,                 0.8586,                0.47915,                0.34415,                0.78689,             0.00020151,             0.00020151,             0.00020151
                    446,                0.26742,                0.21488,                 0.7776,                 0.9454,                0.96463,                0.96977,                0.87276,                0.47675,                0.34264,                0.78685,             0.00019821,             0.00019821,             0.00019821
                    447,                0.25691,                0.20053,                0.77373,                0.94528,                0.96461,                0.96977,                0.87302,                0.45614,                0.35539,                0.78587,             0.00019491,             0.00019491,             0.00019491
                    448,                0.25158,                0.21002,                0.77152,                 0.9448,                0.96463,                0.97196,                0.88345,                0.45032,                0.35366,                0.78549,              0.0001916,              0.0001916,              0.0001916
                    449,                0.24857,                0.21755,                0.80126,                0.94462,                0.96463,                0.97254,                0.88172,                0.45129,                0.35027,                0.78508,              0.0001883,              0.0001883,              0.0001883
                    450,                0.23238,                0.19162,                0.76505,                0.94395,                0.96466,                0.97254,                0.86981,                0.46158,                0.35375,                0.78481,               0.000185,               0.000185,               0.000185
                    451,                0.25502,                0.20831,                0.78298,                0.94354,                0.96469,                0.97254,                0.86808,                0.46652,                0.34887,                0.78537,              0.0001817,              0.0001817,              0.0001817
                    452,                0.26377,                0.20332,                0.77774,                0.94285,                0.96456,                0.97254,                0.87011,                0.46192,                0.35216,                0.78386,              0.0001784,              0.0001784,              0.0001784
                    453,                0.24373,                0.20313,                0.77651,                0.96383,                0.93333,                 0.9724,                0.86857,                0.45752,                0.35259,                0.78392,              0.0001751,              0.0001751,              0.0001751
                    454,                0.24349,                0.20545,                0.76932,                0.96391,                0.93333,                0.97182,                0.87293,                0.45775,                0.34792,                0.78395,              0.0001718,              0.0001718,              0.0001718
                    455,                 0.2493,                0.19964,                0.77242,                0.96388,                0.93333,                0.97182,                0.86698,                0.45973,                0.35459,                0.78418,              0.0001685,              0.0001685,              0.0001685
                    456,                0.23184,                0.19544,                0.77836,                0.96408,                0.93333,                0.97182,                0.86445,                0.47733,                0.35053,                0.78411,              0.0001652,              0.0001652,              0.0001652
                    457,                0.24193,                0.19865,                0.77724,                0.96409,                0.93333,                0.97182,                0.85847,                0.48075,                0.34427,                0.78401,              0.0001619,              0.0001619,              0.0001619
                    458,                0.26301,                0.20454,                0.76632,                0.94282,                0.96371,                0.97473,                0.86747,                0.46887,                 0.3509,                0.78299,              0.0001586,              0.0001586,              0.0001586
                    459,                0.26015,                0.21171,                0.78317,                0.94283,                 0.9638,                0.97415,                0.87315,                0.45298,                0.35025,                0.78192,              0.0001553,              0.0001553,              0.0001553
                    460,                0.25389,                0.20839,                0.78831,                0.94279,                0.96407,                0.97415,                0.86828,                0.44684,                0.34908,                 0.7812,               0.000152,               0.000152,               0.000152
                    461,                0.23704,                0.19484,                0.75964,                 0.9428,                0.96407,                0.97415,                0.86654,                0.45505,                0.35678,                  0.782,              0.0001487,              0.0001487,              0.0001487
                    462,                0.24856,                0.19841,                0.77495,                0.94279,                0.96421,                0.97363,                0.86551,                0.45928,                0.36613,                0.78242,              0.0001454,              0.0001454,              0.0001454
                    463,                0.23202,                0.19803,                0.78383,                0.94281,                0.96434,                0.97415,                0.86638,                0.46125,                0.37107,                 0.7823,              0.0001421,              0.0001421,              0.0001421
                    464,                0.25652,                0.20032,                0.78392,                0.94278,                0.96469,                0.97363,                0.87994,                0.44243,                0.36394,                0.78152,             0.00013879,             0.00013879,             0.00013879
                    465,                0.23801,                0.20062,                0.77385,                0.94284,                 0.9648,                0.97096,                0.87803,                0.44314,                0.35841,                0.78152,             0.00013549,             0.00013549,             0.00013549
                    466,                  0.246,                 0.1979,                0.78582,                0.94314,                0.96479,                0.97052,                0.87041,                0.44468,                0.37264,                0.78224,             0.00013219,             0.00013219,             0.00013219
                    467,                0.23916,                 0.1923,                0.77597,                 0.9433,                0.96477,                0.97052,                0.87041,                 0.4481,                0.36821,                0.78323,             0.00012889,             0.00012889,             0.00012889
                    468,                0.25272,                0.19885,                0.79363,                0.94361,                0.96475,                0.97052,                0.87982,                0.44447,                 0.3558,                0.78233,             0.00012559,             0.00012559,             0.00012559
                    469,                0.24066,                0.19783,                0.78729,                0.94358,                0.96476,                0.97052,                0.87634,                 0.4457,                0.35466,                0.78277,             0.00012229,             0.00012229,             0.00012229
                    470,                0.24122,                0.19741,                0.78015,                0.94342,                0.96478,                0.97052,                0.87655,                0.44301,                0.36509,                0.78245,             0.00011899,             0.00011899,             0.00011899
                    471,                 0.2253,                 0.1859,                0.76937,                0.94333,                0.96479,                0.97052,                 0.8786,                0.44711,                0.36499,                0.78202,             0.00011569,             0.00011569,             0.00011569
                    472,                0.24972,                 0.1997,                0.77238,                0.94318,                 0.9648,                0.97315,                0.87905,                0.45392,                0.35899,                0.78258,             0.00011239,             0.00011239,             0.00011239
                    473,                0.22379,                0.18765,                0.78176,                0.94315,                 0.9648,                0.97315,                0.87566,                0.45775,                0.36594,                0.78309,             0.00010909,             0.00010909,             0.00010909
                    474,                 0.2452,                0.19244,                0.77221,                0.94317,                 0.9648,                0.97363,                 0.8849,                 0.4531,                0.35506,                0.78332,             0.00010579,             0.00010579,             0.00010579
                    475,                0.24198,                0.20137,                0.78823,                 0.9432,                 0.9648,                0.97363,                 0.8849,                 0.4479,                0.35441,                0.78247,             0.00010249,             0.00010249,             0.00010249
                    476,                0.25575,                0.20133,                0.78447,                0.94329,                0.96477,                0.97363,                 0.8831,                0.44602,                0.35593,                0.78282,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    477,                0.25858,                0.20004,                0.79803,                0.94338,                0.96476,                0.97363,                 0.8831,                0.44115,                0.35401,                0.78272,             9.5886e-05,             9.5886e-05,             9.5886e-05
